"lon","lat","group","income","geoid","inc_level"
-122.772130017843,45.5210033861594,224,47455,"14000US41051009202","low"
-122.772168018591,45.5210683859264,224,47455,"14000US41051009202","low"
-122.772187019448,45.5212993862722,224,47455,"14000US41051009202","low"
-122.772195021281,45.5216923860668,224,47455,"14000US41051009202","low"
-122.772199022698,45.5218663862934,224,47455,"14000US41051009202","low"
-122.772180027966,45.5228743861571,224,47455,"14000US41051009202","low"
-122.772180028624,45.5228843862835,224,47455,"14000US41051009202","low"
-122.772242029817,45.5230033860178,224,47455,"14000US41051009202","low"
-122.77237703061,45.5231263863742,224,47455,"14000US41051009202","low"
-122.772433030776,45.5231643855471,224,47455,"14000US41051009202","low"
-122.77279903082,45.5231583852302,224,47455,"14000US41051009202","low"
-122.772935029905,45.5231563846016,224,47455,"14000US41051009202","low"
-122.773899030791,45.5231543823725,224,47455,"14000US41051009202","low"
-122.774266031766,45.5231543807038,224,47455,"14000US41051009202","low"
-122.774469031572,45.5231513806629,224,47455,"14000US41051009202","low"
-122.775081032064,45.523144378587,224,47455,"14000US41051009202","low"
-122.775285031457,45.5231433782255,224,47455,"14000US41051009202","low"
-122.775570031927,45.5231503774274,224,47455,"14000US41051009202","low"
-122.775576031931,45.5231513775306,224,47455,"14000US41051009202","low"
-122.776427031897,45.5231363752283,224,47455,"14000US41051009202","low"
-122.776713032184,45.5231323749347,224,47455,"14000US41051009202","low"
-122.7774740332,45.5231283722967,224,47455,"14000US41051009202","low"
-122.779757034343,45.5231163665817,224,47455,"14000US41051009202","low"
-122.780519035101,45.5231133645529,224,47455,"14000US41051009202","low"
-122.780780034445,45.5231153639736,224,47455,"14000US41051009202","low"
-122.781566035442,45.5231233622802,224,47455,"14000US41051009202","low"
-122.781828035586,45.5231263611619,224,47455,"14000US41051009202","low"
-122.782213035809,45.52312536004,224,47455,"14000US41051009202","low"
-122.782272035803,45.5231253601992,224,47455,"14000US41051009202","low"
-122.78336903566,45.5231323571622,224,47455,"14000US41051009202","low"
-122.7837550371,45.5231353566157,224,47455,"14000US41051009202","low"
-122.785338037242,45.5231503520955,224,47455,"14000US41051009202","low"
-122.634712699881,45.5054938513143,2,NA,NA,NA
-122.634708698059,45.5051608508727,2,NA,NA,NA
-122.634706696698,45.5048768504976,2,NA,NA,NA
-122.634643695813,45.5047948504597,2,NA,NA,NA
-122.635595697229,45.5047958475748,2,NA,NA,NA
-122.636657699541,45.5047978440384,2,NA,NA,NA
-122.637624700911,45.5047988405778,2,NA,NA,NA
-122.638638703818,45.504799836952,2,NA,NA,NA
-122.639601705489,45.504800833711,2,NA,NA,NA
-122.640407706177,45.5047998304842,2,NA,NA,NA
-122.641221708194,45.5048038276022,2,NA,NA,NA
-122.641526709326,45.5048038262162,2,NA,NA,NA
-122.642574710647,45.5048078230144,2,NA,NA,NA
-122.64358271221,45.5048118194848,2,NA,NA,NA
-122.644602714852,45.5048148161266,2,NA,NA,NA
-122.645082716114,45.5048178137421,2,NA,NA,NA
-122.645350715543,45.5048178135673,2,NA,NA,NA
-122.645630716733,45.5048108122604,2,NA,NA,NA
-122.64595971777,45.50481781125,2,NA,NA,NA
-122.64689271956,45.5048148075085,2,NA,NA,NA
-122.647645720253,45.5048258051128,2,NA,NA,NA
-122.648659722874,45.5048298014807,2,NA,NA,NA
-122.649423723368,45.5048317989155,2,NA,NA,NA
-122.649420726542,45.5052847990972,2,NA,NA,NA
-122.649417728946,45.5057367991679,2,NA,NA,NA
-122.649414732025,45.5061897992352,2,NA,NA,NA
-122.649405732824,45.5064017991019,2,NA,NA,NA
-122.649796735242,45.5067067984151,2,NA,NA,NA
-122.649401736074,45.5070397995506,2,NA,NA,NA
-122.649403739757,45.507672799796,2,NA,NA,NA
-122.649409742102,45.5081447999224,2,NA,NA,NA
-122.649474743018,45.5081477999842,2,NA,NA,NA
-122.649559742357,45.508161800092,2,NA,NA,NA
-122.649649742487,45.508186799106,2,NA,NA,NA
-122.649746743361,45.5082317988945,2,NA,NA,NA
-122.649787744352,45.5082577984642,2,NA,NA,NA
-122.649866744135,45.5083287983028,2,NA,NA,NA
-122.649917745098,45.508405798608,2,NA,NA,NA
-122.649939745481,45.5084687988286,2,NA,NA,NA
-122.649945745011,45.5085307986914,2,NA,NA,NA
-122.649929746513,45.5086207989477,2,NA,NA,NA
-122.649897746316,45.5086877982903,2,NA,NA,NA
-122.649868746842,45.5087247988791,2,NA,NA,NA
-122.649816746219,45.5087767988345,2,NA,NA,NA
-122.649744746239,45.5088257992627,2,NA,NA,NA
-122.649647746856,45.5088708000079,2,NA,NA,NA
-122.649554747072,45.50889680018,2,NA,NA,NA
-122.649439746286,45.5089118007368,2,NA,NA,NA
-122.64939774664,45.5089128008137,2,NA,NA,NA
-122.649394749398,45.5093818006373,2,NA,NA,NA
-122.649391753011,45.5099978010836,2,NA,NA,NA
-122.649794755097,45.5103407999908,2,NA,NA,NA
-122.649382755863,45.5106688011953,2,NA,NA,NA
-122.649385756962,45.510830801608,2,NA,NA,NA
-122.649383759423,45.5112838012253,2,NA,NA,NA
-122.649380762529,45.5117358014133,2,NA,NA,NA
-122.649366764882,45.5121908023201,2,NA,NA,NA
-122.648604763835,45.5121888048712,2,NA,NA,NA
-122.647590761728,45.512184808261,2,NA,NA,NA
-122.646833760162,45.5121818108648,2,NA,NA,NA
-122.646573759768,45.512181812014,2,NA,NA,NA
-122.646006757899,45.5121758143011,2,NA,NA,NA
-122.645561757138,45.5121778150535,2,NA,NA,NA
-122.645229756254,45.5120978168789,2,NA,NA,NA
-122.644143754196,45.5120768208294,2,NA,NA,NA
-122.643534752675,45.5120728226035,2,NA,NA,NA
-122.643169752265,45.5120728236215,2,NA,NA,NA
-122.642516751136,45.5120708263083,2,NA,NA,NA
-122.642193750234,45.5120718277402,2,NA,NA,NA
-122.641502749538,45.5120708302735,2,NA,NA,NA
-122.641260748438,45.5120708304468,2,NA,NA,NA
-122.640311747005,45.5120718339355,2,NA,NA,NA
-122.639158744071,45.512065838279,2,NA,NA,NA
-122.638143742252,45.5120678421546,2,NA,NA,NA
-122.637129741118,45.5120658452068,2,NA,NA,NA
-122.636114739229,45.5120638489189,2,NA,NA,NA
-122.634770736007,45.5120638538969,2,NA,NA,NA
-122.634762731843,45.511189853241,2,NA,NA,NA
-122.634755729194,45.5107838533227,2,NA,NA,NA
-122.6347557272,45.5104778526961,2,NA,NA,NA
-122.634748723344,45.5097698531425,2,NA,NA,NA
-122.63474772202,45.509525852298,2,NA,NA,NA
-122.634721715373,45.5083478517969,2,NA,NA,NA
-122.634727709517,45.5072508517601,2,NA,NA,NA
-122.634715707187,45.5067698514485,2,NA,NA,NA
-122.634710705652,45.5064788516085,2,NA,NA,NA
-122.63471870331,45.5062248510163,2,NA,NA,NA
-122.634712699881,45.5054938513143,2,NA,NA,NA
-122.634786770465,45.5182788569985,3,NA,NA,NA
-122.634786770667,45.5183318565135,3,NA,NA,NA
-122.634781772565,45.5185628567475,3,NA,NA,NA
-122.634789776314,45.5192228574903,3,NA,NA,NA
-122.634824776244,45.5193058565579,3,NA,NA,NA
-122.63387977499,45.5193038606996,3,NA,NA,NA
-122.63294177345,45.5193028640112,3,NA,NA,NA
-122.63196577095,45.5193018671799,3,NA,NA,NA
-122.63092876935,45.5193008709008,3,NA,NA,NA
-122.629547766607,45.5193018758684,3,NA,NA,NA
-122.628341764731,45.5193168802169,3,NA,NA,NA
-122.627677763035,45.5193148829013,3,NA,NA,NA
-122.627082762012,45.5192998845537,3,NA,NA,NA
-122.625833759059,45.5192978889642,3,NA,NA,NA
-122.624408756272,45.5192908941924,3,NA,NA,NA
-122.623005753627,45.5192878994436,3,NA,NA,NA
-122.623018750247,45.5185728991352,3,NA,NA,NA
-122.623003746137,45.5178618987066,3,NA,NA,NA
-122.62298574193,45.5171488985563,3,NA,NA,NA
-122.622971738949,45.5166198984562,3,NA,NA,NA
-122.622952738362,45.5165158981194,3,NA,NA,NA
-122.622930734608,45.5157848976989,3,NA,NA,NA
-122.622906729822,45.5150118975556,3,NA,NA,NA
-122.622895726389,45.5143808972166,3,NA,NA,NA
-122.622907726643,45.5142988968123,3,NA,NA,NA
-122.622919725361,45.5142158972766,3,NA,NA,NA
-122.622921722312,45.5135848969105,3,NA,NA,NA
-122.622910718387,45.5128708961425,3,NA,NA,NA
-122.622822713834,45.5120378963075,3,NA,NA,NA
-122.623951715039,45.5120458920972,3,NA,NA,NA
-122.624484716219,45.5120468907285,3,NA,NA,NA
-122.625808719618,45.5120488856661,3,NA,NA,NA
-122.626749720385,45.5120498819337,3,NA,NA,NA
-122.627633722174,45.5120518793181,3,NA,NA,NA
-122.628208723908,45.5120528767503,3,NA,NA,NA
-122.628651725231,45.5120528759398,3,NA,NA,NA
-122.629577726222,45.5120548722958,3,NA,NA,NA
-122.630573727864,45.5120548690047,3,NA,NA,NA
-122.630874728337,45.5120568674138,3,NA,NA,NA
-122.631657730816,45.5120588645555,3,NA,NA,NA
-122.632720732027,45.512061860745,3,NA,NA,NA
-122.633766734885,45.5120638576106,3,NA,NA,NA
-122.63387573461,45.5120688568999,3,NA,NA,NA
-122.634770736007,45.5120638538969,3,NA,NA,NA
-122.634772740619,45.5128598539988,3,NA,NA,NA
-122.634774744129,45.5135758545315,3,NA,NA,NA
-122.634776748351,45.5142988544278,3,NA,NA,NA
-122.634778753161,45.5150118553696,3,NA,NA,NA
-122.634779756836,45.5157388558021,3,NA,NA,NA
-122.634781760342,45.5164378556495,3,NA,NA,NA
-122.634783765291,45.5171508561619,3,NA,NA,NA
-122.634785768465,45.5178488565802,3,NA,NA,NA
-122.634786769129,45.5180548564332,3,NA,NA,NA
-122.634786770465,45.5182788569985,3,NA,NA,NA
-122.634708698059,45.5051608508727,4,NA,NA,NA
-122.634712699881,45.5054938513143,4,NA,NA,NA
-122.63471870331,45.5062248510163,4,NA,NA,NA
-122.634710705652,45.5064788516085,4,NA,NA,NA
-122.634715707187,45.5067698514485,4,NA,NA,NA
-122.634727709517,45.5072508517601,4,NA,NA,NA
-122.634721715373,45.5083478517969,4,NA,NA,NA
-122.63474772202,45.509525852298,4,NA,NA,NA
-122.634748723344,45.5097698531425,4,NA,NA,NA
-122.6347557272,45.5104778526961,4,NA,NA,NA
-122.634755729194,45.5107838533227,4,NA,NA,NA
-122.634762731843,45.511189853241,4,NA,NA,NA
-122.634770736007,45.5120638538969,4,NA,NA,NA
-122.63387573461,45.5120688568999,4,NA,NA,NA
-122.633766734885,45.5120638576106,4,NA,NA,NA
-122.632720732027,45.512061860745,4,NA,NA,NA
-122.631657730816,45.5120588645555,4,NA,NA,NA
-122.630874728337,45.5120568674138,4,NA,NA,NA
-122.630573727864,45.5120548690047,4,NA,NA,NA
-122.629577726222,45.5120548722958,4,NA,NA,NA
-122.628651725231,45.5120528759398,4,NA,NA,NA
-122.628208723908,45.5120528767503,4,NA,NA,NA
-122.627633722174,45.5120518793181,4,NA,NA,NA
-122.626749720385,45.5120498819337,4,NA,NA,NA
-122.625808719618,45.5120488856661,4,NA,NA,NA
-122.624484716219,45.5120468907285,4,NA,NA,NA
-122.623951715039,45.5120458920972,4,NA,NA,NA
-122.622822713834,45.5120378963075,4,NA,NA,NA
-122.622809712403,45.5119358958245,4,NA,NA,NA
-122.622796707165,45.510837895442,4,NA,NA,NA
-122.62275769932,45.5094838951532,4,NA,NA,NA
-122.622734695036,45.5087698948143,4,NA,NA,NA
-122.622711691582,45.5080568943816,4,NA,NA,NA
-122.622695688377,45.5075368944644,4,NA,NA,NA
-122.622677684286,45.5068518939582,4,NA,NA,NA
-122.62265667972,45.5061658938036,4,NA,NA,NA
-122.622635676941,45.5054798934905,4,NA,NA,NA
-122.622653672783,45.5047958926374,4,NA,NA,NA
-122.623871675198,45.5047708889998,4,NA,NA,NA
-122.624255676082,45.5047808874787,4,NA,NA,NA
-122.625201677555,45.504776884236,4,NA,NA,NA
-122.625702678631,45.5047838823566,4,NA,NA,NA
-122.626233679982,45.5047838806606,4,NA,NA,NA
-122.627250681816,45.5047848770126,4,NA,NA,NA
-122.627582682487,45.5047868754284,4,NA,NA,NA
-122.628571684339,45.5047868718554,4,NA,NA,NA
-122.629563686241,45.5047878690223,4,NA,NA,NA
-122.630522687249,45.5047898657765,4,NA,NA,NA
-122.63114868913,45.5047938627414,4,NA,NA,NA
-122.631537689854,45.5047908621659,4,NA,NA,NA
-122.632605691289,45.5047918576069,4,NA,NA,NA
-122.633566692998,45.5047938548227,4,NA,NA,NA
-122.634643695813,45.5047948504597,4,NA,NA,NA
-122.634706696698,45.5048768504976,4,NA,NA,NA
-122.634708698059,45.5051608508727,4,NA,NA,NA
-122.615210723528,45.5165549260974,5,NA,NA,NA
-122.614617722847,45.5165549276763,5,NA,NA,NA
-122.614423722995,45.5165549281471,5,NA,NA,NA
-122.613499720362,45.5165539318523,5,NA,NA,NA
-122.61256471953,45.5165529350255,5,NA,NA,NA
-122.612560715086,45.5159549351342,5,NA,NA,NA
-122.612554712088,45.5154109342178,5,NA,NA,NA
-122.612545711553,45.5152909340964,5,NA,NA,NA
-122.612536709287,45.5148229346199,5,NA,NA,NA
-122.61252270787,45.5146309344301,5,NA,NA,NA
-122.612498705623,45.5142729338415,5,NA,NA,NA
-122.61239369717,45.5127919337784,5,NA,NA,NA
-122.612377693307,45.5121179329373,5,NA,NA,NA
-122.612357693615,45.5120179334838,5,NA,NA,NA
-122.61149169104,45.5120049363743,5,NA,NA,NA
-122.611570690974,45.5119159360787,5,NA,NA,NA
-122.611526687928,45.5113199363421,5,NA,NA,NA
-122.611479683628,45.5106759359965,5,NA,NA,NA
-122.611432680395,45.5100319355154,5,NA,NA,NA
-122.611384677162,45.509388935349,5,NA,NA,NA
-122.611337673616,45.5087469347502,5,NA,NA,NA
-122.611281669563,45.5080149352634,5,NA,NA,NA
-122.611258665153,45.5073719343586,5,NA,NA,NA
-122.611238661247,45.5066869344199,5,NA,NA,NA
-122.611219657552,45.506000933921,5,NA,NA,NA
-122.611205655505,45.5055229337809,5,NA,NA,NA
-122.611122653969,45.5052969337222,5,NA,NA,NA
-122.612021654809,45.5052959309723,5,NA,NA,NA
-122.612965657119,45.5052899275748,5,NA,NA,NA
-122.613208657578,45.5052899266683,5,NA,NA,NA
-122.614100658927,45.5052869237855,5,NA,NA,NA
-122.615167661686,45.5052829195571,5,NA,NA,NA
-122.616141663259,45.5052789165609,5,NA,NA,NA
-122.617117664529,45.5052749125567,5,NA,NA,NA
-122.618037666685,45.5052709093555,5,NA,NA,NA
-122.618366666961,45.5052579088009,5,NA,NA,NA
-122.618530667662,45.5052399077209,5,NA,NA,NA
-122.618656667673,45.5052149074839,5,NA,NA,NA
-122.618759668051,45.5051859071384,5,NA,NA,NA
-122.618883666804,45.5051249063906,5,NA,NA,NA
-122.61927066717,45.5048679048779,5,NA,NA,NA
-122.619352666574,45.5048339049862,5,NA,NA,NA
-122.619446666868,45.5048059044868,5,NA,NA,NA
-122.619566667363,45.5047899037223,5,NA,NA,NA
-122.619843666961,45.5047809026662,5,NA,NA,NA
-122.620365667624,45.5047789014455,5,NA,NA,NA
-122.62146667081,45.504782897291,5,NA,NA,NA
-122.622653672783,45.5047958926374,5,NA,NA,NA
-122.622635676941,45.5054798934905,5,NA,NA,NA
-122.62265667972,45.5061658938036,5,NA,NA,NA
-122.622677684286,45.5068518939582,5,NA,NA,NA
-122.622695688377,45.5075368944644,5,NA,NA,NA
-122.622711691582,45.5080568943816,5,NA,NA,NA
-122.622734695036,45.5087698948143,5,NA,NA,NA
-122.62275769932,45.5094838951532,5,NA,NA,NA
-122.622796707165,45.510837895442,5,NA,NA,NA
-122.622809712403,45.5119358958245,5,NA,NA,NA
-122.622822713834,45.5120378963075,5,NA,NA,NA
-122.622910718387,45.5128708961425,5,NA,NA,NA
-122.622921722312,45.5135848969105,5,NA,NA,NA
-122.622919725361,45.5142158972766,5,NA,NA,NA
-122.622907726643,45.5142988968123,5,NA,NA,NA
-122.622895726389,45.5143808972166,5,NA,NA,NA
-122.622906729822,45.5150118975556,5,NA,NA,NA
-122.622930734608,45.5157848976989,5,NA,NA,NA
-122.622952738362,45.5165158981194,5,NA,NA,NA
-122.622971738949,45.5166198984562,5,NA,NA,NA
-122.62298574193,45.5171488985563,5,NA,NA,NA
-122.623003746137,45.5178618987066,5,NA,NA,NA
-122.623018750247,45.5185728991352,5,NA,NA,NA
-122.623005753627,45.5192878994436,5,NA,NA,NA
-122.621756752157,45.5192889037952,5,NA,NA,NA
-122.620492749229,45.5192889085352,5,NA,NA,NA
-122.620040748318,45.5192869095771,5,NA,NA,NA
-122.619527747535,45.5192809114309,5,NA,NA,NA
-122.617800744654,45.519276918238,5,NA,NA,NA
-122.617796740832,45.5185909177757,5,NA,NA,NA
-122.617791736576,45.5179329173152,5,NA,NA,NA
-122.617787732447,45.5172749172026,5,NA,NA,NA
-122.617781729176,45.5165589164934,5,NA,NA,NA
-122.617079727414,45.5165579190347,5,NA,NA,NA
-122.616146726487,45.516555922546,5,NA,NA,NA
-122.615210723528,45.5165549260974,5,NA,NA,NA
-122.601992696889,45.516086972206,6,NA,NA,NA
-122.601952691638,45.5152419723496,6,NA,NA,NA
-122.601939688757,45.5148609718965,6,NA,NA,NA
-122.601920684435,45.5140759712633,6,NA,NA,NA
-122.601886680594,45.5132469708621,6,NA,NA,NA
-122.601891677959,45.5128909706748,6,NA,NA,NA
-122.601879675609,45.5125129707274,6,NA,NA,NA
-122.601860673266,45.5119009710077,6,NA,NA,NA
-122.60180766066,45.509833969312,6,NA,NA,NA
-122.601797659046,45.5094249695854,6,NA,NA,NA
-122.60176865354,45.5085879690101,6,NA,NA,NA
-122.601763651289,45.5080729685886,6,NA,NA,NA
-122.601740650011,45.5079879683167,6,NA,NA,NA
-122.60172464702,45.5073699684802,6,NA,NA,NA
-122.601709643561,45.5066819682614,6,NA,NA,NA
-122.601669635953,45.5053499672639,6,NA,NA,NA
-122.602742637429,45.5053489634628,6,NA,NA,NA
-122.603099637989,45.5053459627325,6,NA,NA,NA
-122.603756639905,45.5053429596475,6,NA,NA,NA
-122.60488164236,45.505335956233,6,NA,NA,NA
-122.606023643661,45.5053299515461,6,NA,NA,NA
-122.607039646118,45.5053239486873,6,NA,NA,NA
-122.608041647967,45.5053099449044,6,NA,NA,NA
-122.608990649959,45.5053119413683,6,NA,NA,NA
-122.610009652082,45.5053059381739,6,NA,NA,NA
-122.611122653969,45.5052969337222,6,NA,NA,NA
-122.611205655505,45.5055229337809,6,NA,NA,NA
-122.611219657552,45.506000933921,6,NA,NA,NA
-122.611238661247,45.5066869344199,6,NA,NA,NA
-122.611258665153,45.5073719343586,6,NA,NA,NA
-122.611281669563,45.5080149352634,6,NA,NA,NA
-122.611337673616,45.5087469347502,6,NA,NA,NA
-122.611384677162,45.509388935349,6,NA,NA,NA
-122.611432680395,45.5100319355154,6,NA,NA,NA
-122.611479683628,45.5106759359965,6,NA,NA,NA
-122.611526687928,45.5113199363421,6,NA,NA,NA
-122.611570690974,45.5119159360787,6,NA,NA,NA
-122.61149169104,45.5120049363743,6,NA,NA,NA
-122.612357693615,45.5120179334838,6,NA,NA,NA
-122.612377693307,45.5121179329373,6,NA,NA,NA
-122.61239369717,45.5127919337784,6,NA,NA,NA
-122.612498705623,45.5142729338415,6,NA,NA,NA
-122.61252270787,45.5146309344301,6,NA,NA,NA
-122.612536709287,45.5148229346199,6,NA,NA,NA
-122.612545711553,45.5152909340964,6,NA,NA,NA
-122.612554712088,45.5154109342178,6,NA,NA,NA
-122.612560715086,45.5159549351342,6,NA,NA,NA
-122.61256471953,45.5165529350255,6,NA,NA,NA
-122.611237715986,45.5165519397677,6,NA,NA,NA
-122.610428714379,45.5165499423809,6,NA,NA,NA
-122.609890713446,45.5165489443932,6,NA,NA,NA
-122.608834711469,45.5165479482798,6,NA,NA,NA
-122.607859710624,45.516545952402,6,NA,NA,NA
-122.607095709013,45.5165459548953,6,NA,NA,NA
-122.606818708972,45.516635956081,6,NA,NA,NA
-122.606445707998,45.5167459570248,6,NA,NA,NA
-122.604197704263,45.5167529651507,6,NA,NA,NA
-122.601992699429,45.5167599734561,6,NA,NA,NA
-122.601992696889,45.516086972206,6,NA,NA,NA
-122.592089617263,45.5053740014797,7,NA,NA,NA
-122.593709620908,45.5053699954673,7,NA,NA,NA
-122.594581622907,45.5053689921039,7,NA,NA,NA
-122.595095623311,45.5053679906956,7,NA,NA,NA
-122.595556623867,45.5053679889674,7,NA,NA,NA
-122.596486626188,45.5053669860062,7,NA,NA,NA
-122.596797627362,45.5053969846096,7,NA,NA,NA
-122.59750362863,45.5053919824038,7,NA,NA,NA
-122.598584630659,45.5053889783763,7,NA,NA,NA
-122.59944163133,45.5053869754049,7,NA,NA,NA
-122.600293633125,45.505385971978,7,NA,NA,NA
-122.601187634928,45.5053839689514,7,NA,NA,NA
-122.601669635953,45.5053499672639,7,NA,NA,NA
-122.601709643561,45.5066819682614,7,NA,NA,NA
-122.60172464702,45.5073699684802,7,NA,NA,NA
-122.601740650011,45.5079879683167,7,NA,NA,NA
-122.601763651289,45.5080729685886,7,NA,NA,NA
-122.60176865354,45.5085879690101,7,NA,NA,NA
-122.601797659046,45.5094249695854,7,NA,NA,NA
-122.60180766066,45.509833969312,7,NA,NA,NA
-122.601860673266,45.5119009710077,7,NA,NA,NA
-122.601879675609,45.5125129707274,7,NA,NA,NA
-122.601891677959,45.5128909706748,7,NA,NA,NA
-122.601886680594,45.5132469708621,7,NA,NA,NA
-122.601920684435,45.5140759712633,7,NA,NA,NA
-122.601939688757,45.5148609718965,7,NA,NA,NA
-122.601952691638,45.5152419723496,7,NA,NA,NA
-122.601992696889,45.516086972206,7,NA,NA,NA
-122.601992699429,45.5167599734561,7,NA,NA,NA
-122.601590699794,45.5167529747295,7,NA,NA,NA
-122.601193698648,45.5167579755799,7,NA,NA,NA
-122.600239696442,45.516746979698,7,NA,NA,NA
-122.600228698946,45.5171719797052,7,NA,NA,NA
-122.600216703478,45.5179339797994,7,NA,NA,NA
-122.600224710961,45.5192479805326,7,NA,NA,NA
-122.599600708857,45.5192469828552,7,NA,NA,NA
-122.599074707777,45.5192459854303,7,NA,NA,NA
-122.598763707901,45.5192429857415,7,NA,NA,NA
-122.5984297073,45.5192419877137,7,NA,NA,NA
-122.598047707364,45.5194479891144,7,NA,NA,NA
-122.597655709739,45.5198679908063,7,NA,NA,NA
-122.597154711535,45.5204009928277,7,NA,NA,NA
-122.597050713925,45.5209149936581,7,NA,NA,NA
-122.596894714237,45.5209939935555,7,NA,NA,NA
-122.596037715105,45.5214189969297,7,NA,NA,NA
-122.595471716073,45.5219119991748,7,NA,NA,NA
-122.594895716494,45.5221600014086,7,NA,NA,NA
-122.594584716227,45.5222480032049,7,NA,NA,NA
-122.594433716779,45.5222580034879,7,NA,NA,NA
-122.594247716181,45.5222520043963,7,NA,NA,NA
-122.592339711121,45.5221050111462,7,NA,NA,NA
-122.59189971058,45.522098012731,7,NA,NA,NA
-122.591382708864,45.5218820143077,7,NA,NA,NA
-122.590889706271,45.5216990158172,7,NA,NA,NA
-122.589885702194,45.5212430192464,7,NA,NA,NA
-122.588941697663,45.5207920226304,7,NA,NA,NA
-122.588134694028,45.5203990246695,7,NA,NA,NA
-122.58806969358,45.5203470254053,7,NA,NA,NA
-122.586843685949,45.5193490289823,7,NA,NA,NA
-122.586636684389,45.5191860296757,7,NA,NA,NA
-122.585863682874,45.5191800319543,7,NA,NA,NA
-122.585247681285,45.5191750341845,7,NA,NA,NA
-122.584755680206,45.5191710363565,7,NA,NA,NA
-122.583513678218,45.5191720408978,7,NA,NA,NA
-122.583235677246,45.5191530419445,7,NA,NA,NA
-122.582437675545,45.5191530444576,7,NA,NA,NA
-122.581467673615,45.5191460481105,7,NA,NA,NA
-122.580506672345,45.5191390516283,7,NA,NA,NA
-122.580291671619,45.5191370522577,7,NA,NA,NA
-122.579044669749,45.5191250562045,7,NA,NA,NA
-122.579021665541,45.5183870562444,7,NA,NA,NA
-122.578981660613,45.5176470558304,7,NA,NA,NA
-122.578940657275,45.5169060552887,7,NA,NA,NA
-122.578901652397,45.5161650553416,7,NA,NA,NA
-122.578863648992,45.5154770546315,7,NA,NA,NA
-122.578826644473,45.5148100545982,7,NA,NA,NA
-122.578782640834,45.5141660542312,7,NA,NA,NA
-122.578746637175,45.513508054231,7,NA,NA,NA
-122.578719633732,45.5128470531625,7,NA,NA,NA
-122.578711632105,45.5126220534003,7,NA,NA,NA
-122.578702629746,45.512218053334,7,NA,NA,NA
-122.578692629385,45.511962053275,7,NA,NA,NA
-122.578672626564,45.511513052229,7,NA,NA,NA
-122.578667625748,45.5113060528667,7,NA,NA,NA
-122.578668622837,45.5108210518862,7,NA,NA,NA
-122.578669618779,45.510087051852,7,NA,NA,NA
-122.578673612451,45.509127050651,7,NA,NA,NA
-122.578670608884,45.5083420502073,7,NA,NA,NA
-122.578677588814,45.5048160477022,7,NA,NA,NA
-122.57978359145,45.5049980445067,7,NA,NA,NA
-122.580825595564,45.5051780405458,7,NA,NA,NA
-122.581291596072,45.5052510393606,7,NA,NA,NA
-122.581888597616,45.5053370372907,7,NA,NA,NA
-122.582200599155,45.5053760359381,7,NA,NA,NA
-122.582862599891,45.5053780340693,7,NA,NA,NA
-122.583698601387,45.5053760306164,7,NA,NA,NA
-122.584430603213,45.5053750279588,7,NA,NA,NA
-122.585253605024,45.5053740249928,7,NA,NA,NA
-122.585370605217,45.5053870250439,7,NA,NA,NA
-122.585758606046,45.5053860231998,7,NA,NA,NA
-122.586327606142,45.5053870210913,7,NA,NA,NA
-122.586762607862,45.5053830198851,7,NA,NA,NA
-122.588859611141,45.5053810123919,7,NA,NA,NA
-122.589799613716,45.5053790094849,7,NA,NA,NA
-122.590743614818,45.505359006254,7,NA,NA,NA
-122.591587616729,45.5053720030324,7,NA,NA,NA
-122.592089617263,45.5053740014797,7,NA,NA,NA
-122.565629587727,45.5089810969013,8,NA,NA,NA
-122.565641581067,45.5078940958891,8,NA,NA,NA
-122.565649577543,45.5071650960373,8,NA,NA,NA
-122.565662576766,45.5070080954806,8,NA,NA,NA
-122.565725572554,45.506238094919,8,NA,NA,NA
-122.565943562878,45.5044320929887,8,NA,NA,NA
-122.566378563336,45.5044300906434,8,NA,NA,NA
-122.567418565352,45.5044440871309,8,NA,NA,NA
-122.56863156805,45.5044700827945,8,NA,NA,NA
-122.568866568436,45.5044740822072,8,NA,NA,NA
-122.570481571573,45.5045030770569,8,NA,NA,NA
-122.571747574077,45.5045230726429,8,NA,NA,NA
-122.572266575048,45.5045360701365,8,NA,NA,NA
-122.573347577601,45.5045560666234,8,NA,NA,NA
-122.574234579289,45.504573063618,8,NA,NA,NA
-122.574607580222,45.5045860620517,8,NA,NA,NA
-122.57487358061,45.5045860616218,8,NA,NA,NA
-122.575580582082,45.5046040589966,8,NA,NA,NA
-122.575861581898,45.5046100573562,8,NA,NA,NA
-122.576681583762,45.5046370549205,8,NA,NA,NA
-122.577082584619,45.5046680539014,8,NA,NA,NA
-122.577555586443,45.5046850520599,8,NA,NA,NA
-122.578352588522,45.5047650492042,8,NA,NA,NA
-122.578677588814,45.5048160477022,8,NA,NA,NA
-122.578670608884,45.5083420502073,8,NA,NA,NA
-122.578673612451,45.509127050651,8,NA,NA,NA
-122.578669618779,45.510087051852,8,NA,NA,NA
-122.578668622837,45.5108210518862,8,NA,NA,NA
-122.578667625748,45.5113060528667,8,NA,NA,NA
-122.578672626564,45.511513052229,8,NA,NA,NA
-122.578692629385,45.511962053275,8,NA,NA,NA
-122.578702629746,45.512218053334,8,NA,NA,NA
-122.578711632105,45.5126220534003,8,NA,NA,NA
-122.578719633732,45.5128470531625,8,NA,NA,NA
